Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
6/21/2017 21:00,1.713,2.72,7.136,10.963,119,22.9
6/21/2017 21:30,1.582,2.32,6.307,11.432,123,22.9
6/21/2017 22:00,1.707,2.78,6.624,11.258,115,22.9
6/21/2017 22:30,1.614,2.41,6.378,11.274,115,22.9
6/21/2017 23:00,1.701,3.46,6.4,10.778,119,22.9
6/21/2017 23:30,1.785,2.84,6.517,11.182,116,22.85
6/22/2017 0:00,1.876,3.14,6.756,10.874,120,22.85
6/22/2017 0:30,1.659,2.9,6.173,10.932,120,22.85
6/22/2017 1:00,1.763,2.96,6.376,10.884,118,22.85
6/22/2017 1:30,1.796,2.49,6.437,10.158,118,22.85
6/22/2017 2:00,1.865,2.72,6.509,10.517,113,22.85
6/22/2017 2:30,1.809,3.03,5.977,10.868,116,22.85
6/22/2017 3:00,1.838,2.52,6.245,9.335,119,22.85
6/22/2017 3:30,1.791,2.75,6.46,10.781,118,22.85
6/22/2017 4:00,1.644,2.91,6.048,10.912,119,22.85
6/22/2017 4:30,1.777,3.61,6.34,10.192,113,22.85
6/22/2017 5:00,1.668,3.07,5.986,10.36,115,22.85
6/22/2017 5:30,1.694,2.74,6.067,9.301,120,22.85
6/22/2017 6:00,1.762,2.85,6.032,9.811,116,22.85
6/22/2017 6:30,1.679,2.61,6.313,11.316,116,22.85
6/22/2017 7:00,1.686,2.71,6.507,10.826,109,22.85
6/22/2017 7:30,1.819,3.62,6.532,10.761,118,22.8
6/22/2017 8:00,1.721,3.07,6.034,9.788,120,22.8
6/22/2017 8:30,1.888,3.07,6.389,10.333,112,22.8
6/22/2017 9:00,1.825,2.82,6.302,10.238,116,22.8
6/22/2017 9:30,1.786,2.71,6.179,10.902,120,22.8
6/22/2017 10:00,1.832,3.15,6.31,10.668,119,22.8
6/22/2017 10:30,1.872,2.92,6.466,10.649,115,22.8
6/22/2017 11:00,1.841,2.95,6.183,10.807,108,22.85
6/22/2017 11:30,1.837,3.29,6.185,10.695,125,22.85
6/22/2017 12:00,1.72,3.07,6.001,10.722,115,22.85
6/22/2017 12:30,1.977,3.68,6.467,10.743,116,22.85
6/22/2017 13:00,1.815,2.55,6.33,10.759,112,22.9
6/22/2017 13:30,1.858,3.11,7.056,10.759,116,22.9
6/22/2017 14:00,1.751,2.68,6.326,10.705,125,22.9
6/22/2017 14:30,1.804,3.07,6.596,10.369,118,22.9
6/22/2017 15:00,1.64,3.35,6.138,10.987,119,22.95
6/22/2017 15:30,1.783,3.16,6.525,10.798,116,22.95
6/22/2017 16:00,1.826,2.75,6.831,10.202,118,22.95
6/22/2017 16:30,1.714,3.36,6.41,11.236,118,22.95
6/22/2017 17:00,1.746,2.82,6.251,10.329,119,22.95
6/22/2017 17:30,1.848,3.1,6.857,11.302,116,22.95
6/22/2017 18:00,1.657,2.98,5.967,10.23,119,22.95
6/22/2017 18:30,1.579,2.76,6.072,11.191,118,22.95
6/22/2017 19:00,1.65,2.68,6.636,10.879,116,22.95
6/22/2017 19:30,1.661,3.16,6.338,10.317,123,22.95
6/22/2017 20:00,1.684,2.78,6.564,10.354,123,22.95
6/22/2017 20:30,1.692,2.59,6.348,11.002,123,22.95
6/22/2017 21:00,1.579,2.3,6.152,10.375,116,22.95
6/22/2017 21:30,1.577,2.88,6.438,10.703,119,22.95
6/22/2017 22:00,1.635,2.92,6.395,10.77,119,22.95
6/22/2017 22:30,1.549,2.43,6.476,10.344,115,22.9
6/22/2017 23:00,1.638,2.71,6.77,11.289,109,22.95
6/22/2017 23:30,1.487,2.53,6.582,11.462,115,22.9
6/23/2017 0:00,1.557,2.6,6.749,10.471,119,22.9
6/23/2017 0:30,1.373,1.98,6.529,10.735,119,22.9
6/23/2017 1:00,1.508,2.56,6.914,10.341,115,22.9
6/23/2017 1:30,1.556,2.53,7.031,9.832,115,22.9
6/23/2017 2:00,1.454,2.58,6.602,10.761,109,22.9
6/23/2017 2:30,1.406,2.43,6.383,10.361,113,22.85
6/23/2017 3:00,1.356,2.46,6.177,10.651,118,22.85
6/23/2017 3:30,1.298,2.11,6.231,10.782,118,22.85
6/23/2017 4:00,1.428,2.27,6.51,10.407,115,22.85
6/23/2017 4:30,1.311,1.95,6.411,11.333,115,22.85
6/23/2017 5:00,1.419,2.26,7.077,11.137,119,22.85
6/23/2017 5:30,1.412,2.27,6.947,10.721,112,22.85
6/23/2017 6:00,1.416,2.27,6.799,10.693,116,22.85
6/23/2017 6:30,1.489,2.39,6.971,11.797,116,22.9
6/23/2017 7:00,1.527,2.45,7.534,10.822,116,22.9
6/23/2017 7:30,1.501,2.62,7.361,10.192,118,22.9
6/23/2017 8:00,1.385,2.56,6.89,10.257,112,22.85
6/23/2017 8:30,1.421,2.45,7.109,10.528,116,22.85
6/23/2017 9:00,1.476,2.38,7.352,10.38,116,22.9
6/23/2017 9:30,1.416,2.31,6.754,10.181,116,22.9
6/23/2017 10:00,1.409,2.02,7.652,10.927,119,22.9
6/23/2017 10:30,1.484,2.27,7.081,10.693,109,22.9
6/23/2017 11:00,1.386,2.14,7.359,10.782,109,22.9
6/23/2017 11:30,1.384,2.21,7.061,10.663,108,22.9
6/23/2017 12:00,1.505,2.09,7.638,10.873,111,22.9
6/23/2017 12:30,1.509,2.32,7.434,10.934,104,22.9
6/23/2017 13:00,1.536,2.41,7.73,11.167,118,22.95
6/23/2017 13:30,1.48,2.57,7.419,10.51,109,22.95
6/23/2017 14:00,1.485,2.4,7.87,11.03,113,23
6/23/2017 14:30,1.492,2.22,7.795,10.848,101,23
6/23/2017 15:00,1.368,2.02,7.058,9.804,106,23
6/23/2017 15:30,1.379,2.82,7.372,9.782,115,23
6/23/2017 16:00,1.321,2.06,7.295,11.416,125,22.95
6/23/2017 16:30,1.221,1.93,7.07,11.452,102,22.95
6/23/2017 17:00,1.31,2.15,7.289,10.877,115,22.95
6/23/2017 17:30,1.336,2.12,7.867,11.39,109,22.95
6/23/2017 18:00,1.282,2.28,7.4,9.784,112,22.95
6/23/2017 18:30,1.299,2.64,7.308,10.804,115,22.95
6/23/2017 19:00,1.244,1.96,7.342,12.097,113,22.95
6/23/2017 19:30,1.388,2.15,7.876,11.516,122,22.95
6/23/2017 20:00,1.195,1.73,7.126,9.944,118,22.95
6/23/2017 20:30,1.211,1.91,7.41,10.304,125,22.9
6/23/2017 21:00,1.231,2.07,7.271,11.925,129,22.9
6/23/2017 21:30,1.176,1.88,7.309,11.414,118,22.9
6/23/2017 22:00,1.224,2.05,7.788,11.315,122,22.9
6/23/2017 22:30,1.23,1.97,7.959,9.768,118,22.9
6/23/2017 23:00,1.31,2.21,7.565,11.379,122,22.9
6/23/2017 23:30,1.142,1.73,7.506,11,118,22.9
6/24/2017 0:00,1.172,2.22,7.308,11.264,113,22.9
6/24/2017 0:30,1.268,2.08,7.353,10.737,120,22.85
6/24/2017 1:00,1.143,1.91,7.14,10.713,116,22.85
6/24/2017 1:30,1.168,1.6,7.273,10.243,112,22.85
6/24/2017 2:00,1.066,2.06,7.063,11.1,120,22.85
6/24/2017 2:30,1.071,1.71,7.084,10.858,118,22.85
6/24/2017 3:00,1.13,1.8,7.358,10.804,116,22.85
6/24/2017 3:30,1.035,1.91,6.832,11.08,111,22.85
6/24/2017 4:00,1.146,1.87,7.43,9.688,113,22.8
6/24/2017 4:30,1.104,1.91,6.86,10.94,118,22.8
6/24/2017 5:00,1.01,1.71,7.172,10.65,116,22.8
6/24/2017 5:30,1.123,1.9,6.755,10.859,112,22.8
6/24/2017 6:00,1.046,1.69,6.966,10.726,118,22.8
6/24/2017 6:30,0.989,1.81,6.754,10.802,112,22.8
6/24/2017 7:00,0.985,1.85,6.891,9.902,122,22.8
6/24/2017 7:30,1.014,1.69,6.943,10.296,113,22.8
6/24/2017 8:00,0.958,1.47,6.972,10.461,112,22.8
6/24/2017 8:30,1.014,1.86,7.291,11.122,119,22.8
6/24/2017 9:00,1.005,1.47,7.093,10.382,116,22.8
6/24/2017 9:30,0.945,1.64,6.856,10.684,116,22.8
6/24/2017 10:00,0.957,1.52,6.877,10.16,108,22.8
6/24/2017 10:30,0.94,1.64,6.532,9.84,113,22.8
6/24/2017 11:00,0.997,1.53,7.291,10.913,112,22.8
6/24/2017 11:30,0.991,1.28,7.699,9.933,118,22.8
6/24/2017 12:00,0.932,1.66,7.242,9.87,109,22.85
6/24/2017 12:30,0.949,1.58,7.996,10.686,109,22.85
6/24/2017 13:00,0.89,1.55,7.809,10.658,113,22.85
6/24/2017 13:30,0.993,1.68,8.3,10.673,113,22.9
6/24/2017 14:00,0.836,1.57,7.325,10.797,109,22.9
6/24/2017 14:30,0.856,1.46,6.72,10.323,122,22.85
6/24/2017 15:00,0.862,1.6,6.871,9.934,111,22.85
6/24/2017 15:30,0.952,1.52,7.295,9.773,111,22.85
6/24/2017 16:00,0.745,1.34,6.206,9.877,109,22.8
6/24/2017 16:30,0.845,1.4,7.33,9.941,111,22.8
6/24/2017 17:00,0.868,1.33,6.926,11.304,113,22.8
6/24/2017 17:30,0.799,1.29,7.182,9.904,113,22.8
6/24/2017 18:00,0.817,1.32,7.52,9.771,115,22.8
6/24/2017 18:30,0.782,1.21,7.856,9.846,109,22.8
6/24/2017 19:00,0.77,1.22,7.644,12.049,112,22.8
6/24/2017 19:30,0.807,1.39,8.169,10.247,116,22.8
6/24/2017 20:00,0.861,1.37,7.922,10.199,113,22.8
6/24/2017 20:30,0.804,1.37,7.157,10.19,113,22.8
6/24/2017 21:00,0.82,1.63,7.048,10.319,123,22.8
6/24/2017 21:30,0.802,1.37,7.023,9.404,116,22.8
6/24/2017 22:00,0.817,1.28,7.313,9.977,113,22.75
6/24/2017 22:30,0.766,1.33,7.027,9.792,115,22.75
6/24/2017 23:00,0.776,1.44,6.981,9.997,111,22.75
6/24/2017 23:30,0.741,1.28,6.762,10.766,112,22.7
6/25/2017 0:00,0.715,1.19,6.489,9.7,115,22.75
6/25/2017 0:30,0.744,1.13,6.685,10.817,119,22.75
6/25/2017 1:00,0.749,1.33,6.791,10.86,101,22.7
6/25/2017 1:30,0.712,1.46,6.871,9.872,111,22.7
6/25/2017 2:00,0.683,1.39,6.462,10.19,113,22.7
6/25/2017 2:30,0.738,1.34,6.582,9.475,108,22.7
6/25/2017 3:00,0.698,1.33,6.645,10.216,104,22.65
6/25/2017 3:30,0.751,1.28,7.06,10.313,109,22.65
6/25/2017 4:00,0.71,1.09,6.545,9.816,108,22.65
6/25/2017 4:30,0.695,1.05,6.713,9.846,108,22.65
6/25/2017 5:00,0.713,1.18,6.452,9.721,118,22.65
6/25/2017 5:30,0.758,1.26,6.091,12.061,102,22.65
6/25/2017 6:00,0.767,1.39,5.83,9.775,113,22.65
6/25/2017 6:30,0.707,1.13,5.722,9.725,113,22.65
6/25/2017 7:00,0.737,1.37,5.64,10.613,115,22.65
6/25/2017 7:30,0.743,1.19,5.56,9.395,102,22.65
6/25/2017 8:00,0.816,1.27,5.641,11.515,111,22.65
6/25/2017 8:30,0.747,1.18,5.63,10.172,102,22.65
6/25/2017 9:00,0.856,1.27,6.609,10.845,106,22.65
6/25/2017 9:30,0.791,1.22,6.345,10.164,115,22.65
6/25/2017 10:00,0.731,1.38,6.015,9.011,106,22.65
6/25/2017 10:30,0.845,1.33,6.662,10.791,108,22.65
6/25/2017 11:00,0.827,1.44,6.478,12.813,102,22.7
6/25/2017 11:30,0.834,1.46,6.968,9.728,106,22.65
6/25/2017 12:00,0.81,1.44,6.457,9.746,111,22.7
6/25/2017 12:30,0.809,1.25,6.87,11.545,116,22.75
6/25/2017 13:00,0.823,1.34,7.095,9.84,115,22.8
6/25/2017 13:30,0.787,1.49,6.906,8.516,106,22.9
6/25/2017 14:00,0.853,1.56,7.172,12.322,101,22.95
6/25/2017 14:30,0.935,1.71,7.887,12.506,113,22.95
6/25/2017 15:00,0.941,1.47,7.221,11.815,119,22.9
6/25/2017 15:30,0.864,1.33,7.662,11.688,115,22.85
6/25/2017 16:00,0.943,1.41,7.443,12.091,105,22.8
6/25/2017 16:30,0.903,1.5,7.197,12.246,123,22.75
6/25/2017 17:00,0.901,1.51,7.037,11.538,125,22.75
6/25/2017 17:30,0.865,1.56,6.68,11.908,115,22.75
6/25/2017 18:00,0.877,1.41,6.992,11.484,120,22.7
6/25/2017 18:30,0.85,1.36,6.361,10.882,122,22.7
6/25/2017 19:00,0.876,1.38,6.961,11.517,122,22.7
6/25/2017 19:30,0.92,1.37,6.885,11.601,113,22.65
6/25/2017 20:00,0.861,1.73,6.734,12.145,128,22.65
6/25/2017 20:30,0.891,1.63,6.27,11.501,126,22.65
6/25/2017 21:00,0.854,1.44,6.482,11.39,125,22.65
6/25/2017 21:30,0.798,1.25,6.34,10.775,122,22.65
6/25/2017 22:00,0.942,1.6,7.088,11.985,119,22.65
6/25/2017 22:30,0.874,1.37,6.869,11.835,123,22.65
6/25/2017 23:00,0.811,1.36,6.285,11.92,116,22.65
6/25/2017 23:30,0.834,1.57,6.418,10.841,115,22.65
6/26/2017 0:00,0.76,1.13,6.616,12.102,116,22.65
6/26/2017 0:30,0.754,1.08,6.35,11.754,115,22.6
6/26/2017 1:00,0.79,1.29,6.673,11.291,113,22.6
6/26/2017 1:30,0.841,1.33,7.146,11.248,111,22.6
6/26/2017 2:00,0.693,1.21,5.856,10.921,115,22.6
6/26/2017 2:30,0.755,1.24,6.533,11.406,109,22.6
6/26/2017 3:00,0.741,1.19,6.823,11.17,109,22.6
6/26/2017 3:30,0.721,1.3,6.641,11.504,112,22.6
6/26/2017 4:00,0.77,1.22,6.877,10.347,102,22.6
6/26/2017 4:30,0.714,1.2,6.357,11.351,116,22.6
6/26/2017 5:00,0.762,1.48,6.989,11.137,119,22.6
6/26/2017 5:30,0.676,1.02,6.774,10.346,115,22.55
6/26/2017 6:00,0.726,1.21,7.629,11.168,99,22.55
6/26/2017 6:30,0.701,1.17,7.157,11.114,108,22.55
6/26/2017 7:00,0.691,1.14,7.597,11.101,118,22.55
6/26/2017 7:30,0.688,1.09,7.61,9.275,112,22.55
6/26/2017 8:00,0.714,1.14,7.538,11.495,113,22.55
6/26/2017 8:30,0.663,1.02,7.698,11.494,112,22.55
6/26/2017 9:00,0.736,1.29,8.217,9.351,112,22.55
6/26/2017 9:30,0.774,1.23,8.695,10.655,119,22.6
6/26/2017 10:00,0.662,1.07,7.238,9.342,118,22.6
6/26/2017 10:30,0.724,1.02,8.052,10.819,125,22.6
6/26/2017 11:00,0.743,1.13,8.212,10.761,120,22.65
6/26/2017 11:30,0.705,1.17,8.342,10.484,115,22.7
6/26/2017 12:00,0.753,1.31,8.468,9.9,115,22.8
6/26/2017 12:30,0.647,1.14,8.475,10.095,116,22.85
6/26/2017 13:00,0.676,1.1,8.463,9.602,122,22.9
6/26/2017 13:30,0.634,0.96,8.366,10.299,116,22.95
6/26/2017 14:00,0.688,1.05,9.077,9.99,112,22.95
6/26/2017 14:30,0.683,1.12,8.387,8.882,122,22.9
6/26/2017 15:00,0.702,1.18,8.463,10.413,119,22.9
6/26/2017 15:30,0.741,1.05,8.514,10.275,115,22.85
6/26/2017 16:00,0.745,1.04,8.344,10.007,123,22.8
6/26/2017 16:30,0.681,1.12,7.537,10.143,122,22.75
6/26/2017 17:00,0.706,1.28,7.923,9.017,123,22.75
6/26/2017 17:30,0.687,1.16,7.421,9.236,116,22.7
6/26/2017 18:00,0.716,1.32,7.301,9.767,118,22.65
6/26/2017 18:30,0.725,1.15,7.071,9.261,120,22.65
6/26/2017 19:00,0.814,1.3,7.908,10.208,126,22.65
6/26/2017 19:30,0.734,1.28,7.479,9.411,119,22.65
6/26/2017 20:00,0.715,1.09,6.982,10.41,109,22.65
6/26/2017 20:30,0.698,1.42,6.397,10.71,113,22.65
6/26/2017 21:00,0.739,1.47,6.612,9.033,120,22.65
6/26/2017 21:30,0.759,1.45,6.931,9.898,120,22.65
6/26/2017 22:00,0.696,1.11,6.317,9.887,125,22.65
6/26/2017 22:30,0.772,1.49,6.335,11.429,118,22.65
6/26/2017 23:00,0.76,1.17,6.58,9.796,123,22.6
6/26/2017 23:30,0.699,1.22,5.827,9.347,116,22.6
6/27/2017 0:00,0.707,1.25,5.939,11.512,122,22.6
6/27/2017 0:30,0.715,1.21,5.78,9.783,122,22.6
6/27/2017 1:00,0.75,1.12,6.398,9.581,115,22.6
6/27/2017 1:30,0.692,1.22,5.595,9.879,119,22.6
6/27/2017 2:00,0.682,1.18,5.604,12.131,109,22.6
6/27/2017 2:30,0.686,1.42,5.336,8.988,116,22.6
6/27/2017 3:00,0.675,0.96,5.277,8.92,104,22.6
6/27/2017 3:30,0.654,1,5.21,10.315,105,22.6
6/27/2017 4:00,0.687,1.22,5.429,8.926,102,22.6
6/27/2017 4:30,0.65,1.12,4.926,11.297,105,22.55
6/27/2017 5:00,0.651,1.48,5.205,10.196,104,22.55
6/27/2017 5:30,0.673,1.24,4.832,9.389,101,22.55
6/27/2017 6:00,0.68,1.06,4.978,9.591,112,22.55
6/27/2017 6:30,0.656,1.15,4.752,11.775,101,22.5
6/27/2017 7:00,0.652,1.1,4.749,10.957,101,22.55
6/27/2017 7:30,0.694,1.11,4.83,8.949,106,22.5
6/27/2017 8:00,0.718,1.29,4.665,9.052,109,22.5
6/27/2017 8:30,0.712,1.2,4.759,10.246,106,22.5
6/27/2017 9:00,0.697,1.39,5.018,13.77,113,22.5
6/27/2017 9:30,0.665,1.18,4.793,9.271,109,22.5
6/27/2017 10:00,0.658,1.04,4.716,8.963,106,22.55
6/27/2017 10:30,0.706,1.18,5.158,10.246,115,22.55
6/27/2017 11:00,0.728,1.2,4.563,10.306,109,22.55
6/27/2017 11:30,0.791,1.33,4.767,10.129,116,22.55
6/27/2017 12:00,0.715,1.16,4.558,9.79,116,22.55
6/27/2017 12:30,0.71,1.29,4.71,9.015,111,22.55
6/27/2017 13:00,0.718,1.52,5.159,9.625,118,22.55
6/27/2017 13:30,0.696,1.25,4.998,9.016,119,22.55
6/27/2017 14:00,0.708,1.23,4.905,8.582,126,22.55
6/27/2017 14:30,0.739,1.2,5.466,9.761,115,22.6
6/27/2017 15:00,0.759,1.45,5.682,9.298,112,22.6
6/27/2017 15:30,0.747,1.09,5.581,8.533,112,22.6
6/27/2017 16:00,0.708,1.07,5.356,8.329,106,22.6
6/27/2017 16:30,0.724,1.56,5.258,8.211,125,22.6
6/27/2017 17:00,0.775,1.14,5.715,9.661,113,22.55
6/27/2017 17:30,0.801,1.3,5.485,8.191,119,22.55
6/27/2017 18:00,0.776,1.28,5.336,8.599,111,22.55
6/27/2017 18:30,0.847,1.46,5.373,7.581,118,22.55
6/27/2017 19:00,0.809,1.2,5.232,9.307,119,22.5
6/27/2017 19:30,0.766,1.3,4.858,12.266,122,22.5
6/27/2017 20:00,0.799,1.53,5.029,7.849,116,22.55
6/27/2017 20:30,0.828,1.32,5.123,9.278,130,22.5
6/27/2017 21:00,0.832,1.52,4.899,8.486,116,22.5
6/27/2017 21:30,0.878,1.69,4.899,8.117,111,22.55
6/27/2017 22:00,0.826,1.42,4.832,7.576,105,22.55
6/27/2017 22:30,0.823,1.38,4.855,10.886,125,22.5
6/27/2017 23:00,0.88,1.44,5.123,7.829,123,22.5
6/27/2017 23:30,0.858,1.47,4.84,10.682,129,22.5
6/28/2017 0:00,0.844,1.3,4.747,4.398,125,22.5
6/28/2017 0:30,0.83,1.32,5.072,8.941,111,22.5
6/28/2017 1:00,0.828,1.23,4.873,9.439,116,22.5
6/28/2017 1:30,0.865,1.45,5.03,11.37,122,22.5
6/28/2017 2:00,0.862,1.5,5.028,9.673,119,22.5
6/28/2017 2:30,0.868,1.38,5.335,10.781,116,22.45
6/28/2017 3:00,0.852,1.35,5.095,10.17,119,22.45
6/28/2017 3:30,0.893,1.53,5.324,9.755,120,22.45
6/28/2017 4:00,0.84,1.57,5.075,11.178,113,22.5
6/28/2017 4:30,0.831,1.21,5.249,11.461,111,22.45
6/28/2017 5:00,0.822,1.36,5.15,10.371,122,22.45
6/28/2017 5:30,0.795,1.42,4.979,10.207,111,22.45
6/28/2017 6:00,0.816,1.28,5.026,10.171,111,22.45
6/28/2017 6:30,0.865,1.51,5.51,9.011,125,22.45
6/28/2017 7:00,0.827,1.61,5.03,8.938,109,22.45
6/28/2017 7:30,0.828,1.4,5.147,8.16,112,22.45
6/28/2017 8:00,0.82,1.31,5.109,9.719,113,22.5
6/28/2017 8:30,0.87,1.41,5.308,10.738,112,22.45
6/28/2017 9:00,0.851,1.42,5.491,9.918,112,22.45
6/28/2017 9:30,0.807,1.21,5.532,10.235,120,22.5
6/28/2017 10:00,0.815,1.51,5.428,10.656,115,22.5
6/28/2017 10:30,0.776,1.59,5.673,8.923,111,22.5
6/28/2017 11:00,0.834,1.27,5.699,9.295,108,22.55
6/28/2017 11:30,0.779,1.28,5.236,8.593,118,22.65
6/28/2017 12:00,0.81,1.39,5.47,8.257,108,22.7
6/28/2017 12:30,0.793,1.25,5.304,11.335,119,22.7
6/28/2017 13:00,0.788,1.32,5.799,8.497,126,22.65
6/28/2017 13:30,0.805,1.49,5.694,9.37,119,22.7
6/28/2017 14:00,0.784,1.67,5.972,12.868,129,22.7
6/28/2017 14:30,0.797,1.41,5.451,8.99,120,22.7
6/28/2017 15:00,0.814,1.29,5.625,11.543,122,22.65
6/28/2017 15:30,0.84,1.26,5.499,9.343,132,22.6
6/28/2017 16:00,0.79,1.37,5.441,12.258,123,22.6
6/28/2017 16:30,0.801,1.51,5.739,10.989,122,22.55
6/28/2017 17:00,0.814,1.44,5.513,8.563,125,22.55
6/28/2017 17:30,0.803,1.52,5.669,12.172,118,22.5
6/28/2017 18:00,0.812,1.29,5.437,11.347,120,22.5
6/28/2017 18:30,0.774,1.32,5.192,10.741,120,22.5
6/28/2017 19:00,0.826,1.35,5.722,9.76,119,22.5
6/28/2017 19:30,0.791,1.3,5.248,12.038,116,22.5
6/28/2017 20:00,0.791,1.48,5.094,12.211,126,22.5
6/28/2017 20:30,0.8,1.45,5.026,10.266,108,22.5
6/28/2017 21:00,0.779,1.16,4.932,12.883,122,22.5
6/28/2017 21:30,0.738,1.33,4.699,9.962,123,22.5
6/28/2017 22:00,0.774,1.48,4.95,10.079,118,22.45
6/28/2017 22:30,0.815,1.44,5.065,9.664,126,22.5
6/28/2017 23:00,0.795,1.4,5.241,10.318,118,22.5
6/28/2017 23:30,0.807,1.45,5.146,11.49,126,22.5
6/29/2017 0:00,0.743,1.35,4.824,11.592,129,22.5
6/29/2017 0:30,0.827,1.28,5.011,10.008,120,22.45
6/29/2017 1:00,0.801,1.47,4.886,10.367,116,22.45
6/29/2017 1:30,0.833,1.29,4.801,15.958,115,22.45
6/29/2017 2:00,0.816,1.71,4.696,12.427,132,22.45
6/29/2017 2:30,0.809,1.31,4.727,13.656,119,22.45
6/29/2017 3:00,0.822,1.53,4.807,11.895,113,22.45
6/29/2017 3:30,0.821,1.34,4.86,11.648,123,22.4
6/29/2017 4:00,0.798,1.37,4.587,10.375,126,22.4
6/29/2017 4:30,0.857,2.15,4.933,12.1,113,22.4
6/29/2017 5:00,0.84,1.37,4.985,9.819,118,22.4
6/29/2017 5:30,0.818,1.4,5.094,11.197,115,22.35
6/29/2017 6:00,0.878,1.3,5.337,11.962,118,22.4
6/29/2017 6:30,0.805,1.57,4.999,11.669,125,22.4
6/29/2017 7:00,0.786,1.39,5.259,12.952,112,22.4
6/29/2017 7:30,0.772,1.23,5.524,12.171,128,22.35
6/29/2017 8:00,0.78,1.25,5.388,15.983,125,22.4
6/29/2017 8:30,0.724,1.3,5.058,12.893,118,22.4
6/29/2017 9:00,0.768,1.47,5.229,15.532,119,22.4
6/29/2017 9:30,0.764,1.41,5.402,16.015,111,22.4
6/29/2017 10:00,0.768,1.23,5.626,15.926,125,22.45
6/29/2017 10:30,0.746,1.09,5.379,15.8,122,22.45
6/29/2017 11:00,0.7,1.14,5.232,15.992,116,22.5
6/29/2017 11:30,0.718,1.28,5.467,13.517,122,22.5
6/29/2017 12:00,0.71,1.23,5.292,15.72,125,22.5
6/29/2017 12:30,0.703,1.06,5.058,15.28,122,22.5
6/29/2017 13:00,0.711,1.07,4.613,15.441,123,22.5
6/29/2017 13:30,0.782,1.26,4.494,12.092,126,22.5
6/29/2017 14:00,0.811,1.44,4.209,10.355,129,22.5
6/29/2017 14:30,0.803,1.44,4.195,14.826,116,22.45
6/29/2017 15:00,0.853,1.38,4.227,3.546,129,22.45
6/29/2017 15:30,0.873,1.6,4.256,14.693,133,22.45
6/29/2017 16:00,0.843,1.47,4.159,14.782,128,22.45
6/29/2017 16:30,0.858,1.46,4.174,3.878,125,22.45
6/29/2017 17:00,0.893,1.43,4.221,4.124,129,22.45
6/29/2017 17:30,0.888,1.46,4.101,4.037,36,22.45
6/29/2017 18:00,0.911,1.69,4.113,4.047,108,22.45
6/29/2017 18:30,0.813,1.4,4.112,3.885,26,22.45
6/29/2017 19:00,0.875,1.71,4.298,14.653,128,22.4
6/29/2017 19:30,0.856,1.59,4.128,14.75,119,22.4
6/29/2017 20:00,0.857,1.3,4.261,14.018,112,22.4
6/29/2017 20:30,0.875,1.41,4.397,4.687,118,22.4
6/29/2017 21:00,0.859,1.4,4.304,13.787,123,22.4
6/29/2017 21:30,0.808,1.45,4.339,13.677,120,22.4
6/29/2017 22:00,0.799,1.25,4.194,4.754,115,22.4
6/29/2017 22:30,0.821,1.37,4.438,13.632,115,22.45
6/29/2017 23:00,0.803,1.41,4.394,4.495,126,22.45
6/29/2017 23:30,0.799,1.42,4.433,4.802,33,22.45
6/30/2017 0:00,0.8,1.27,4.416,4.929,45,22.45
6/30/2017 0:30,0.786,1.38,4.683,5.321,49,22.45
6/30/2017 1:00,0.776,1.23,4.737,4.732,119,22.45
6/30/2017 1:30,0.749,1.25,4.88,13.599,38,22.45
6/30/2017 2:00,0.747,1.3,5.001,12.219,113,22.45
6/30/2017 2:30,0.695,1.17,5.025,13.82,119,22.45
6/30/2017 3:00,0.7,1.02,5.645,12.038,116,22.45
6/30/2017 3:30,0.643,0.98,5.288,12.062,118,22.45
6/30/2017 4:00,0.653,1.12,5.348,12.262,111,22.45
6/30/2017 4:30,0.61,1.01,5.351,11.503,112,22.45
6/30/2017 5:00,0.618,1.05,5.454,11.387,115,22.4
6/30/2017 5:30,0.619,1.11,5.19,12.422,111,22.4
6/30/2017 6:00,0.583,0.94,4.476,13.671,115,22.4
6/30/2017 6:30,0.586,0.97,4.322,13.706,98,22.4
6/30/2017 7:00,0.6,0.95,4.207,9.702,106,22.45
6/30/2017 7:30,0.592,1.02,4.401,13.067,101,22.4
6/30/2017 8:00,0.565,0.91,4.619,11.355,105,22.4
6/30/2017 8:30,0.557,0.9,4.8,10.246,116,22.4
6/30/2017 9:00,0.6,1.04,4.949,13.697,108,22.4
6/30/2017 9:30,0.652,0.99,4.762,12.88,98,22.4
6/30/2017 10:00,0.82,1.42,5.207,6.769,102,22.4
6/30/2017 10:30,0.854,1.41,4.784,6.538,123,22.4
6/30/2017 11:00,0.859,1.39,4.847,6.99,122,22.4
6/30/2017 11:30,0.884,1.46,5.095,6.787,123,22.4
6/30/2017 12:00,0.811,1.3,5.217,6.577,120,22.45
6/30/2017 12:30,0.825,1.33,5.158,6.326,120,22.45
6/30/2017 13:00,0.784,1.21,5.366,6.477,126,22.45
6/30/2017 13:30,0.736,1.22,5.291,5.996,104,22.45
6/30/2017 14:00,0.759,1.17,5.418,12.963,111,22.45
6/30/2017 14:30,0.649,1.14,5.111,6.205,106,22.45
6/30/2017 15:00,0.721,1.06,5.476,12.823,125,22.45
6/30/2017 15:30,0.757,1.22,5.206,13.003,112,22.45
6/30/2017 16:00,0.769,1.39,5.131,13.136,109,22.45
